YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
2002,0,8075,Jerry Kelly,8,2.0,,
2002,0,1968,Nick Price,8,1.0,,
2002,0,24357,K.J. Choi,7,2.0,,
2002,0,6251,Chris DiMarco,7,1.0,1.0,
2002,0,6522,Ernie Els,7,2.0,,
2002,0,7457,Steve Flesch,7,,,
2002,0,1381,Fred Funk,7,4.0,,
2002,0,1527,Scott Hoch,7,1.0,,
2002,0,21961,Charles Howell III,7,1.0,1.0,1.0
2002,0,10860,Justin Leonard,7,1.0,1.0,
2002,0,6373,José María Olazábal,7,1.0,1.0,
2002,0,1219,John Cook,6,2.0,,
2002,0,1706,Davis Love III,6,2.0,,
2002,0,24361,Pat Perez,6,2.0,,
2002,0,1945,Kenny Perry,6,2.0,1.0,
2002,0,22913,John Rollins,6,1.0,,
2002,0,2104,Jeff Sluman,6,1.0,1.0,
2002,0,2223,Bob Tway,6,,,
2002,0,1024,Billy Andrade,5,1.0,,
2002,0,23614,Rich Beem,5,2.0,1.0,
2002,0,1161,Mark Calcavecchia,5,1.0,,
2002,0,1329,Brad Faxon,5,2.0,1.0,
2002,0,21805,Harrison Frazar,5,,,
2002,0,20157,Retief Goosen,5,1.0,2.0,
2002,0,1553,John Huston,5,1.0,,
2002,0,1707,Steve Lowery,5,3.0,,
2002,0,12680,Shigeki Maruyama,5,1.0,,
2002,0,10585,Scott McCarron,5,2.0,,
2002,0,20127,Chris Riley,5,1.0,1.0,
2002,0,2010,Loren Roberts,5,1.0,2.0,
2002,0,2106,Chris Smith,5,1.0,,
2002,0,6004,Stephen Ames,4,1.0,,
2002,0,20098,Stuart Appleby,4,2.0,,
2002,0,24925,Jonathan Byrd,4,1.0,1.0,
2002,0,20848,Ángel Cabrera,4,,,
2002,0,1175,Jim Carter,4,,,
2002,0,20229,Stewart Cink,4,,,
2002,0,1307,Joel Edwards,4,,,
2002,0,1361,Dan Forsman,4,1.0,,
2002,0,1388,Robert Gamez,4,1.0,1.0,
2002,0,19846,Brian Gay,4,1.0,,
2002,0,20766,Padraig Harrington,4,,,
2002,0,1577,Lee Janzen,4,1.0,,
2002,0,20094,Jonathan Kaye,4,2.0,,
2002,0,23108,Matt Kuchar,4,1.0,,
2002,0,1685,J.L. Lewis,4,1.0,,
2002,0,20634,Peter Lonard,4,1.0,,
2002,0,1761,Len Mattiace,4,2.0,1.0,
2002,0,1797,Rocco Mediate,4,1.0,2.0,
2002,0,1938,David Peoples,4,2.0,,
2002,0,23621,Rory Sabbatini,4,1.0,,
2002,0,12663,Phil Tataurangi,4,1.0,,
2002,0,2239,Scott Verplank,4,,,
2002,0,2246,Duffy Waldorf,4,,,
2002,0,1035,Tommy Armour III,3,,,
2002,0,19824,Craig Barlow,3,1.0,,
2002,0,7721,Pat Bates,3,,,
2002,0,12652,Cameron Beckman,3,1.0,,
2002,0,20029,Notah Begay III,3,1.0,,
2002,0,1157,Tom Byrum,3,,,
2002,0,23135,Tim Clark,3,,,
2002,0,1313,Steve Elkington,3,1.0,1.0,
2002,0,10201,Matt Gogel,3,1.0,,
2002,0,23338,David Gossett,3,1.0,,
2002,0,6575,Dudley Hart,3,1.0,,
2002,0,8537,J.P. Hayes,3,1.0,,
2002,0,12782,Tim Herron,3,1.0,,
2002,0,1569,Peter Jacobsen,3,,,
2002,0,6573,Brandt Jobe,3,1.0,1.0,
2002,0,6332,Neal Lancaster,3,1.0,,
2002,0,10565,Ian Leggatt,3,1.0,,
2002,0,1677,Tom Lehman,3,,,
2002,0,1766,Billy Mayfair,3,,,
2002,0,8339,Spike McRoy,3,1.0,,
2002,0,22046,Geoff Ogilvy,3,1.0,,
2002,0,20572,Rod Pampling,3,,,
2002,0,10912,Craig Perks,3,1.0,,
2002,0,2101,Joey Sindelar,3,1.0,,
2002,0,6595,Kevin Sutherland,3,1.0,,
2002,0,6078,Esteban Toledo,3,1.0,,
2002,0,2214,Kirk Triplett,3,1.0,,
2002,0,1042,Paul Azinger,2,,,
2002,0,20498,Briny Baird,2,1.0,,
2002,0,1132,Mark Brooks,2,2.0,,
2002,0,1139,Olin Browne,2,,,
2002,0,6809,Bob Burns,2,1.0,1.0,
2002,0,12510,Chad Campbell,2,1.0,,
2002,0,20400,Michael Campbell,2,1.0,,
2002,0,20593,Greg Chalmers,2,,,
2002,0,19825,Darren Clarke,2,1.0,,
2002,0,1226,Fred Couples,2,1.0,,
2002,0,23541,Ben Crane,2,1.0,,
2002,0,1249,John Daly,2,,,
2002,0,8931,Glen Day,2,1.0,1.0,
2002,0,9011,David Duval,2,,,
2002,0,12823,Carlos Franco,2,,,
2002,0,1378,David Frost,2,,,
2002,0,12645,Brent Geiberger,2,,,
2002,0,21806,Paul Gow,2,,,
2002,0,6643,Paul Goydos,2,,,
2002,0,23353,J.J. Henry,2,1.0,,
2002,0,8633,Per-Ulrik Johansson,2,,,
2002,0,1619,Skip Kendall,2,,,
2002,0,11032,Frank Lickliter II,2,,,
2002,0,1723,Andrew Magee,2,1.0,,
2002,0,1724,Jeff Maggert,2,1.0,,
2002,0,6515,Shaun Micheel,2,1.0,,
2002,0,1887,Mark O'Meara,2,2.0,,
2002,0,10107,Deane Pappas,2,1.0,,
2002,0,12660,Jesper Parnevik,2,1.0,,
2002,0,1920,Craig Parry,2,1.0,,
2002,0,20095,Carl Paulson,2,,,
2002,0,1941,Tom Pernice Jr.,2,,,
2002,0,24502,Adam Scott,2,,,
2002,0,22293,Heath Slocum,2,1.0,,
2002,0,8375,Paul Stankowski,2,,,
2002,0,23177,Kenneth Staton,2,,,
2002,0,20548,Hidemichi Tanaka,2,,,
2002,0,10425,Jay Williamson,2,,,
2002,0,7867,Woody Austin,1,,,
2002,0,7003,David Berganio Jr.,1,1.0,,
2002,0,10944,Thomas Bjørn,1,,,
2002,0,1098,Jay Don Blake,1,1.0,,
2002,0,8123,Jeff Brehaut,1,,,
2002,0,1142,Bart Bryant,1,,,
2002,0,1185,Brandel Chamblee,1,,,
2002,0,19972,José Coceres,1,,,
2002,0,1203,Russ Cochran,1,,,
2002,0,19881,Robert Damron,1,,,
2002,0,23983,Luke Donald,1,1.0,,
2002,0,6036,Scott Dunlap,1,,,
2002,0,23125,Brad Elder,1,1.0,,
2002,0,19906,Gary Evans,1,,,
2002,0,1326,Nick Faldo,1,,,
2002,0,20585,Niclas Fasth,1,,,
2002,0,1374,Robin Freeman,1,,,
2002,0,20763,Pierre Fulke,1,,,
2002,0,1385,Jim Gallagher Jr.,1,,,
2002,0,20574,Mathew Goggin,1,,,
2002,0,22075,Ricardo Gonzalez,1,,,
2002,0,20105,Jeff Gove,1,,,
2002,0,1457,Jay Haas,1,,,
2002,0,1475,Donnie Hammond,1,,,
2002,0,23624,Soren Hansen,1,,,
2002,0,8337,Mike Heinen,1,,,
2002,0,6617,Brian Henninger,1,1.0,,
2002,0,1514,Eduardo Herrera,1,,,
2002,0,8545,Glen Hnatiuk,1,,,
2002,0,19823,David Howser,1,,,
2002,0,8881,Tripp Isenhour,1,,,
2002,0,19958,Miguel Angel Jiménez,1,,,
2002,0,10733,Kent Jones,1,,,
2002,0,6012,Greg Kraft,1,,,
2002,0,12705,Cliff Kresge,1,1.0,,
2002,0,1666,Bernhard Langer,1,,,
2002,0,12662,Thomas Levet,1,1.0,,
2002,0,23800,Bryce Molder,1,,,
2002,0,12753,David Morland IV,1,,,
2002,0,7235,John Morse,1,,,
2002,0,10457,Frank Nobilo,1,,,
2002,0,1876,Greg Norman,1,,,
2002,0,1886,Peter O'Malley,1,,,
2002,0,1928,Corey Pavin,1,,,
2002,0,6498,Matt Peterson,1,,,
2002,0,1948,Tim Petrovic,1,1.0,,
2002,0,7749,Brett Quigley,1,,,
2002,0,2002,John Riegger,1,,,
2002,0,22405,Justin Rose,1,,,
2002,0,2049,Gene Sauers,1,1.0,,
2002,0,10649,Tom Scherrer,1,,,
2002,0,20645,John Senden,1,,,
2002,0,2110,Jerry Smith,1,,,
2002,0,11011,Mike Sposa,1,,,
2002,0,2133,Craig Stadler,1,,,
2002,0,6527,Steve Stricker,1,,,
2002,0,20935,Toru Taniguchi,1,,,
2002,0,2245,Grant Waite,1,,,
2002,0,2256,Tom Watson,1,,,
2002,0,23322,Brett Wetterich,1,,,
2002,0,20436,Garrett Willis,1,1.0,,
2002,0,20566,Kaname Yokoo,1,1.0,,
2000,0,8793,Tiger Woods,17,9.0,4.0,1.0
2000,0,7457,Steve Flesch,13,1.0,,
2000,0,1810,Phil Mickelson,12,4.0,3.0,
2000,0,2170,Hal Sutton,11,2.0,1.0,
2000,0,6522,Ernie Els,10,1.0,5.0,2.0
2000,0,2214,Kirk Triplett,10,1.0,1.0,1.0
2000,0,1161,Mark Calcavecchia,9,2.0,2.0,
2000,0,20229,Stewart Cink,9,1.0,1.0,1.0
2000,0,9011,David Duval,9,1.0,1.0,3.0
2000,0,1706,Davis Love III,9,3.0,1.0,
2000,0,1707,Steve Lowery,9,1.0,1.0,
2000,0,12660,Jesper Parnevik,9,2.0,1.0,1.0
2000,0,2010,Loren Roberts,9,1.0,2.0,
2000,0,10809,Jim Furyk,8,1.0,1.0,
2000,0,1553,John Huston,8,1.0,1.0,
2000,0,6567,Vijay Singh,8,1.0,1.0,3.0
2000,0,10423,Mike Weir,8,1.0,1.0,
2000,0,1042,Paul Azinger,7,1.0,,
2000,0,1527,Scott Hoch,7,1.0,,
2000,0,8993,Franklin Langham,7,3.0,,
2000,0,1677,Tom Lehman,7,1.0,1.0,
2000,0,12680,Shigeki Maruyama,7,1.0,1.0,
2000,0,1943,Chris Perry,7,2.0,,
2000,0,12823,Carlos Franco,6,1.0,,
2000,0,11032,Frank Lickliter II,6,2.0,,
2000,0,1724,Jeff Maggert,6,1.0,1.0,
2000,0,1968,Nick Price,6,2.0,3.0,
2000,0,2206,David Toms,6,1.0,1.0,
2000,0,2239,Scott Verplank,6,1.0,,
2000,0,2246,Duffy Waldorf,6,1.0,1.0,
2000,0,20098,Stuart Appleby,5,1.0,1.0,
2000,0,20593,Greg Chalmers,5,1.0,,
2000,0,1226,Fred Couples,5,,,
2000,0,6251,Chris DiMarco,5,1.0,2.0,
2000,0,6036,Scott Dunlap,5,1.0,,
2000,0,1329,Brad Faxon,5,1.0,,
2000,0,20043,Edward Fryatt,5,1.0,,
2000,0,21209,Sergio Garcia,5,2.0,,
2000,0,8537,J.P. Hayes,5,1.0,1.0,
2000,0,1761,Len Mattiace,5,1.0,,
2000,0,6004,Stephen Ames,4,,,
2000,0,20029,Notah Begay III,4,2.0,,
2000,0,10944,Thomas Bjørn,4,1.0,1.0,
2000,0,1203,Russ Cochran,4,,,
2000,0,6621,Joe Durant,4,,,
2000,0,1381,Fred Funk,4,,,
2000,0,12645,Brent Geiberger,4,,,
2000,0,12782,Tim Herron,4,,,
2000,0,20094,Jonathan Kaye,4,1.0,1.0,
2000,0,10860,Justin Leonard,4,1.0,3.0,
2000,0,1723,Andrew Magee,4,1.0,,
2000,0,20095,Carl Paulson,4,1.0,,
2000,0,1945,Kenny Perry,4,3.0,,
2000,0,20127,Chris Riley,4,,,
2000,0,10649,Tom Scherrer,4,1.0,1.0,
2000,0,6595,Kevin Sutherland,4,,,
2000,0,2245,Grant Waite,4,2.0,,
2000,0,10885,Robert Allenby,3,2.0,1.0,
2000,0,7867,Woody Austin,3,,,
2000,0,20099,Doug Barron,3,,,
2000,0,1098,Jay Don Blake,3,,,
2000,0,1132,Mark Brooks,3,,,
2000,0,1157,Tom Byrum,3,,,
2000,0,1185,Brandel Chamblee,3,,,
2000,0,19825,Darren Clarke,3,1.0,,
2000,0,1219,John Cook,3,,,
2000,0,19881,Robert Damron,3,1.0,,
2000,0,1320,Bob Estes,3,,,
2000,0,6643,Paul Goydos,3,,,
2000,0,6575,Dudley Hart,3,1.0,1.0,
2000,0,10962,Bradley Hughes,3,,,
2000,0,8075,Jerry Kelly,3,,,
2000,0,1619,Skip Kendall,3,1.0,1.0,
2000,0,6350,Bob May,3,2.0,1.0,
2000,0,1771,Blaine McCallister,3,1.0,1.0,
2000,0,1797,Rocco Mediate,3,1.0,1.0,
2000,0,6515,Shaun Micheel,3,,,
2000,0,21949,Joe Ogilvie,3,,,
2000,0,23621,Rory Sabbatini,3,1.0,1.0,
2000,0,8375,Paul Stankowski,3,,,
2000,0,1024,Billy Andrade,2,1.0,,
2000,0,1035,Tommy Armour III,2,,,
2000,0,6809,Bob Burns,2,,,
2000,0,12388,Michael Clark II,2,1.0,,
2000,0,8931,Glen Day,2,,,
2000,0,7763,Doug Dunakey,2,,,
2000,0,1307,Joel Edwards,2,1.0,,
2000,0,23125,Brad Elder,2,1.0,,
2000,0,1331,Rick Fehr,2,,,
2000,0,1361,Dan Forsman,2,1.0,,
2000,0,21805,Harrison Frazar,2,2.0,,
2000,0,1418,Bill Glasson,2,1.0,,
2000,0,10201,Matt Gogel,2,1.0,,
2000,0,20574,Mathew Goggin,2,1.0,,
2000,0,20766,Padraig Harrington,2,,,
2000,0,6617,Brian Henninger,2,,,
2000,0,8545,Glen Hnatiuk,2,1.0,,
2000,0,1577,Lee Janzen,2,,,
2000,0,19958,Miguel Angel Jiménez,2,1.0,,
2000,0,6573,Brandt Jobe,2,,,
2000,0,1599,Steve Jones,2,,,
2000,0,6315,Pete Jordan,2,,,
2000,0,6012,Greg Kraft,2,1.0,,
2000,0,6332,Neal Lancaster,2,,,
2000,0,19904,Paul Lawrie,2,,,
2000,0,1685,J.L. Lewis,2,1.0,,
2000,0,1717,Sandy Lyle,2,,,
2000,0,1766,Billy Mayfair,2,,,
2000,0,10585,Scott McCarron,2,,,
2000,0,6090,Jim McGovern,2,,,
2000,0,8635,Colin Montgomerie,2,1.0,,
2000,0,6140,Sean Murphy,2,,,
2000,0,1876,Greg Norman,2,,,
2000,0,6373,José María Olazábal,2,,,
2000,0,1941,Tom Pernice Jr.,2,,,
2000,0,2101,Joey Sindelar,2,,,
2000,0,2133,Craig Stadler,2,1.0,,
2000,0,7101,Dave Stockton Jr.,2,,,
2000,0,6581,David Sutherland,2,,,
2000,0,6078,Esteban Toledo,2,1.0,,
2000,0,6431,Jean Van de Velde,2,2.0,,
2000,0,20396,Lee Westwood,2,1.0,,
2000,0,19824,Craig Barlow,1,,,
2000,0,1063,Ben Bates,1,,,
2000,0,1068,Andy Bean,1,,,
2000,0,1116,Michael Bradley,1,,,
2000,0,1139,Olin Browne,1,,,
2000,0,20400,Michael Campbell,1,,,
2000,0,1175,Jim Carter,1,1.0,,
2000,0,24357,K.J. Choi,1,,,
2000,0,1313,Steve Elkington,1,,,
2000,0,1323,Brad Fabel,1,,,
2000,0,1326,Nick Faldo,1,,,
2000,0,1374,Robin Freeman,1,1.0,,
2000,0,1378,David Frost,1,,,
2000,0,20939,Keiichiro Fukabori,1,,,
2000,0,20763,Pierre Fulke,1,,,
2000,0,1385,Jim Gallagher Jr.,1,1.0,,
2000,0,19846,Brian Gay,1,,,
2000,0,10963,Jimmy Green,1,,,
2000,0,1475,Donnie Hammond,1,,,
2000,0,10117,Bob Heintz,1,,,
2000,0,20992,Kazuhiko Hosokawa,1,1.0,,
2000,0,21961,Charles Howell III,1,1.0,,
2000,0,1690,Bruce Lietzke,1,,,
2000,0,1823,Larry Mize,1,1.0,,
2000,0,12753,David Morland IV,1,,,
2000,0,8535,Gary Nicklaus,1,1.0,,
2000,0,1887,Mark O'Meara,1,,,
2000,0,1905,Joe Ozaki,1,,,
2000,0,1920,Craig Parry,1,,,
2000,0,1926,Steve Pate,1,1.0,,
2000,0,1927,Dennis Paulson,1,1.0,,
2000,0,1928,Corey Pavin,1,,,
2000,0,1938,David Peoples,1,,,
2000,0,10912,Craig Perks,1,,,
2000,0,20474,Phillip Price,1,1.0,,
2000,0,10213,Dicky Pride,1,,,
2000,0,7749,Brett Quigley,1,,,
2000,0,1996,Mike Reid,1,,,
2000,0,22913,John Rollins,1,,,
2000,0,7007,Stephen Sear,1,,,
2000,0,2104,Jeff Sluman,1,,,
2000,0,2110,Jerry Smith,1,,,
2000,0,22064,Craig Spence,1,,,
2000,0,11011,Mike Sposa,1,,,
2000,0,6527,Steve Stricker,1,,,
2000,0,2223,Bob Tway,1,,,
2000,0,8385,Omar Uresti,1,,,
2000,0,2256,Tom Watson,1,,,
2000,0,2257,Brian Watts,1,,,
2000,0,7753,Kevin Wentworth,1,1.0,,
2000,0,2279,Mark Wiebe,1,1.0,,
2000,0,10425,Jay Williamson,1,,,
2000,0,2322,Richard Zokol,1,,,
1999,0,8793,Tiger Woods,16,8.0,1.0,2.0
1999,0,1943,Chris Perry,14,2.0,1.0,
1999,0,1706,Davis Love III,13,4.0,2.0,
1999,0,2170,Hal Sutton,13,1.0,1.0,
1999,0,9011,David Duval,12,4.0,1.0,1.0
1999,0,6567,Vijay Singh,11,1.0,1.0,1.0
1999,0,1320,Bob Estes,9,,,
1999,0,20229,Stewart Cink,8,1.0,1.0,
1999,0,1381,Fred Funk,8,3.0,,
1999,0,10809,Jim Furyk,8,1.0,1.0,
1999,0,6575,Dudley Hart,8,3.0,,
1999,0,8931,Glen Day,7,1.0,1.0,
1999,0,6522,Ernie Els,7,1.0,1.0,1.0
1999,0,12823,Carlos Franco,7,2.0,3.0,
1999,0,12782,Tim Herron,7,1.0,2.0,
1999,0,1553,John Huston,7,3.0,,
1999,0,10860,Justin Leonard,7,2.0,2.0,
1999,0,1927,Dennis Paulson,7,2.0,,
1999,0,1968,Nick Price,7,2.0,,
1999,0,2010,Loren Roberts,7,1.0,,
1999,0,2206,David Toms,7,2.0,1.0,1.0
1999,0,10423,Mike Weir,7,1.0,1.0,1.0
1999,0,1226,Fred Couples,6,,,
1999,0,12645,Brent Geiberger,6,1.0,3.0,
1999,0,1527,Scott Hoch,6,,,
1999,0,1724,Jeff Maggert,6,1.0,1.0,1.0
1999,0,1810,Phil Mickelson,6,2.0,,
1999,0,2104,Jeff Sluman,6,1.0,2.0,
1999,0,20098,Stuart Appleby,5,1.0,1.0,
1999,0,1035,Tommy Armour III,5,1.0,1.0,
1999,0,1418,Bill Glasson,5,1.0,1.0,
1999,0,1457,Jay Haas,5,2.0,,
1999,0,1577,Lee Janzen,5,2.0,,
1999,0,20094,Jonathan Kaye,5,1.0,,
1999,0,1677,Tom Lehman,5,4.0,,
1999,0,1920,Craig Parry,5,1.0,,
1999,0,1926,Steve Pate,5,2.0,,
1999,0,2146,Payne Stewart,5,2.0,2.0,
1999,0,2214,Kirk Triplett,5,2.0,,
1999,0,2218,Ted Tryba,5,1.0,3.0,1.0
1999,0,2223,Bob Tway,5,1.0,1.0,
1999,0,6004,Stephen Ames,4,1.0,,
1999,0,1042,Paul Azinger,4,,,
1999,0,1161,Mark Calcavecchia,4,1.0,,
1999,0,1261,Jay Delsing,4,1.0,,
1999,0,21209,Sergio Garcia,4,1.0,1.0,
1999,0,6643,Paul Goydos,4,1.0,,
1999,0,6044,Scott Gump,4,1.0,,
1999,0,6617,Brian Henninger,4,1.0,1.0,
1999,0,1619,Skip Kendall,4,1.0,,
1999,0,11032,Frank Lickliter II,4,1.0,,
1999,0,8547,John Maginnes,4,,,
1999,0,1766,Billy Mayfair,4,1.0,,
1999,0,12660,Jesper Parnevik,4,1.0,,
1999,0,2101,Joey Sindelar,4,,,
1999,0,6527,Steve Stricker,4,,,
1999,0,6595,Kevin Sutherland,4,,,
1999,0,6613,Tommy Tolles,4,1.0,,
1999,0,2257,Brian Watts,4,1.0,,
1999,0,7753,Kevin Wentworth,4,,,
1999,0,1040,Emlyn Aubrey,3,,,
1999,0,1093,Ronnie Black,3,,,
1999,0,1132,Mark Brooks,3,,,
1999,0,1139,Olin Browne,3,1.0,1.0,
1999,0,1191,Barry Cheesman,3,,,
1999,0,1203,Russ Cochran,3,,,
1999,0,19881,Robert Damron,3,,,
1999,0,6251,Chris DiMarco,3,1.0,1.0,
1999,0,6036,Scott Dunlap,3,1.0,,
1999,0,1313,Steve Elkington,3,1.0,,
1999,0,7457,Steve Flesch,3,1.0,,
1999,0,1361,Dan Forsman,3,,,
1999,0,1510,Nolan Henke,3,,,
1999,0,21007,Gabriel Hjertstedt,3,1.0,,
1999,0,19958,Miguel Angel Jiménez,3,1.0,,
1999,0,1599,Steve Jones,3,,,
1999,0,6012,Greg Kraft,3,2.0,,
1999,0,8993,Franklin Langham,3,1.0,,
1999,0,12680,Shigeki Maruyama,3,,,
1999,0,1797,Rocco Mediate,3,1.0,,
1999,0,1887,Mark O'Meara,3,1.0,1.0,
1999,0,6373,José María Olazábal,3,1.0,,
1999,0,1928,Corey Pavin,3,,,
1999,0,1996,Mike Reid,3,1.0,,
1999,0,20127,Chris Riley,3,,,
1999,0,2246,Duffy Waldorf,3,2.0,,
1999,0,20396,Lee Westwood,3,,,
1999,0,19824,Craig Barlow,2,1.0,,
1999,0,23614,Rich Beem,2,1.0,,
1999,0,20029,Notah Begay III,2,2.0,,
1999,0,1098,Jay Don Blake,2,,,
1999,0,6014,Eric Booker,2,1.0,,
1999,0,1157,Tom Byrum,2,1.0,,
1999,0,1185,Brandel Chamblee,2,,,
1999,0,1219,John Cook,2,1.0,,
1999,0,1282,Trevor Dodds,2,,,
1999,0,1326,Nick Faldo,2,,,
1999,0,1331,Rick Fehr,2,,,
1999,0,21805,Harrison Frazar,2,1.0,,
1999,0,8537,J.P. Hayes,2,,,
1999,0,10962,Bradley Hughes,2,1.0,,
1999,0,6315,Pete Jordan,2,,,
1999,0,8075,Jerry Kelly,2,1.0,,
1999,0,1685,J.L. Lewis,2,1.0,,
1999,0,1707,Steve Lowery,2,,,
1999,0,1723,Andrew Magee,2,1.0,,
1999,0,1761,Len Mattiace,2,1.0,,
1999,0,1823,Larry Mize,2,,,
1999,0,1876,Greg Norman,2,1.0,,
1999,0,21949,Joe Ogilvie,2,,,
1999,0,10213,Dicky Pride,2,,,
1999,0,7749,Brett Quigley,2,,,
1999,0,6062,Charles Raulerson,2,,,
1999,0,2020,Eduardo Romero,2,,,
1999,0,23621,Rory Sabbatini,2,2.0,,
1999,0,10649,Tom Scherrer,2,,,
1999,0,8375,Paul Stankowski,2,1.0,,
1999,0,6581,David Sutherland,2,1.0,,
1999,0,12663,Phil Tataurangi,2,,,
1999,0,6078,Esteban Toledo,2,,,
1999,0,8385,Omar Uresti,2,,,
1999,0,2279,Mark Wiebe,2,,,
1999,0,7867,Woody Austin,1,,,
1999,0,20099,Doug Barron,1,,,
1999,0,1063,Ben Bates,1,,,
1999,0,1096,Phil Blackmar,1,,,
1999,0,1116,Michael Bradley,1,,,
1999,0,8123,Jeff Brehaut,1,,,
1999,0,1127,Danny Briggs,1,,,
1999,0,10569,Mike Brisky,1,1.0,,
1999,0,1133,Billy Ray Brown,1,1.0,,
1999,0,20848,Ángel Cabrera,1,,,
1999,0,7569,Mark Carnevale,1,,,
1999,0,1175,Jim Carter,1,,,
1999,0,20593,Greg Chalmers,1,,,
1999,0,19825,Darren Clarke,1,,,
1999,0,11123,Chris Couch,1,,,
1999,0,1266,Clark Dennis,1,,,
1999,0,7763,Doug Dunakey,1,1.0,,
1999,0,1323,Brad Fabel,1,,,
1999,0,1329,Brad Faxon,1,1.0,,
1999,0,1378,David Frost,1,,,
1999,0,6064,Jeff Gallagher,1,,,
1999,0,20157,Retief Goosen,1,,,
1999,0,10963,Jimmy Green,1,,,
1999,0,20154,Guy Hill,1,,,
1999,0,1533,P.H. Horgan III,1,,,
1999,0,1549,Mike Hulbert,1,,,
1999,0,1569,Peter Jacobsen,1,,,
1999,0,6573,Brandt Jobe,1,,,
1999,0,19970,Robert Karlsson,1,,,
1999,0,6332,Neal Lancaster,1,,,
1999,0,1666,Bernhard Langer,1,,,
1999,0,19904,Paul Lawrie,1,1.0,,
1999,0,1755,Dick Mast,1,,,
1999,0,1771,Blaine McCallister,1,,,
1999,0,10585,Scott McCarron,1,,,
1999,0,8635,Colin Montgomerie,1,,,
1999,0,8045,Perry Moss,1,1.0,,
1999,0,1905,Joe Ozaki,1,,,
1999,0,1941,Tom Pernice Jr.,1,1.0,,
1999,0,1945,Kenny Perry,1,,,
1999,0,20028,Eric Rustand,1,,,
1999,0,2099,Scott Simpson,1,,,
1999,0,20820,Patrik Sjöland,1,,,
1999,0,22064,Craig Spence,1,,,
1999,0,11011,Mike Sposa,1,,,
1999,0,2131,Mike Springer,1,,,
1999,0,2133,Craig Stadler,1,1.0,,
1999,0,7101,Dave Stockton Jr.,1,,,
1999,0,6431,Jean Van de Velde,1,1.0,,
1999,0,2239,Scott Verplank,1,,,
1999,0,2245,Grant Waite,1,,,
1999,0,2267,D.A. Weibring,1,,,
1999,0,10425,Jay Williamson,1,,,
1999,0,20566,Kaname Yokoo,1,,,
1998,0,8793,Tiger Woods,13,1.0,2.0,2.0
1998,0,9011,David Duval,12,4.0,1.0,1.0
1998,0,10809,Jim Furyk,12,1.0,2.0,2.0
1998,0,1706,Davis Love III,10,1.0,1.0,2.0
1998,0,6527,Steve Stricker,10,2.0,,
1998,0,1527,Scott Hoch,9,2.0,,
1998,0,1810,Phil Mickelson,9,2.0,2.0,1.0
1998,0,2170,Hal Sutton,9,2.0,1.0,
1998,0,2223,Bob Tway,9,1.0,,
1998,0,2239,Scott Verplank,9,2.0,1.0,
1998,0,1381,Fred Funk,8,1.0,1.0,1.0
1998,0,1553,John Huston,8,2.0,1.0,
1998,0,10860,Justin Leonard,8,1.0,2.0,
1998,0,1724,Jeff Maggert,8,2.0,,
1998,0,1161,Mark Calcavecchia,7,1.0,1.0,1.0
1998,0,1320,Bob Estes,7,1.0,1.0,
1998,0,1887,Mark O'Meara,7,2.0,1.0,1.0
1998,0,6567,Vijay Singh,7,2.0,3.0,
1998,0,20229,Stewart Cink,6,1.0,,
1998,0,1219,John Cook,6,1.0,,
1998,0,8931,Glen Day,6,2.0,2.0,
1998,0,1723,Andrew Magee,6,1.0,2.0,
1998,0,1968,Nick Price,6,1.0,,
1998,0,2146,Payne Stewart,6,2.0,1.0,
1998,0,20098,Stuart Appleby,5,1.0,,
1998,0,1226,Fred Couples,5,2.0,2.0,1.0
1998,0,7457,Steve Flesch,5,1.0,1.0,
1998,0,1619,Skip Kendall,5,1.0,,
1998,0,1677,Tom Lehman,5,1.0,1.0,
1998,0,11032,Frank Lickliter II,5,,,
1998,0,1766,Billy Mayfair,5,2.0,1.0,
1998,0,12660,Jesper Parnevik,5,1.0,1.0,
1998,0,1945,Kenny Perry,5,1.0,,
1998,0,2104,Jeff Sluman,5,1.0,1.0,1.0
1998,0,1035,Tommy Armour III,4,1.0,,
1998,0,1185,Brandel Chamblee,4,1.0,,
1998,0,1266,Clark Dennis,4,1.0,,
1998,0,1282,Trevor Dodds,4,1.0,1.0,
1998,0,1313,Steve Elkington,4,1.0,1.0,
1998,0,6522,Ernie Els,4,1.0,,
1998,0,12645,Brent Geiberger,4,1.0,1.0,
1998,0,1457,Jay Haas,4,1.0,,
1998,0,1510,Nolan Henke,4,2.0,,
1998,0,12782,Tim Herron,4,,,
1998,0,1707,Steve Lowery,4,1.0,,
1998,0,1920,Craig Parry,4,,,
1998,0,1926,Steve Pate,4,1.0,1.0,
1998,0,1943,Chris Perry,4,1.0,1.0,
1998,0,2101,Joey Sindelar,4,,,
1998,0,2214,Kirk Triplett,4,,,
1998,0,2256,Tom Watson,4,1.0,2.0,
1998,0,6004,Stephen Ames,3,1.0,,
1998,0,1024,Billy Andrade,3,1.0,,
1998,0,1042,Paul Azinger,3,1.0,,
1998,0,1175,Jim Carter,3,1.0,,
1998,0,1203,Russ Cochran,3,,,
1998,0,1323,Brad Fabel,3,1.0,,
1998,0,1361,Dan Forsman,3,,,
1998,0,21805,Harrison Frazar,3,1.0,,
1998,0,1376,Bob Friend,3,1.0,,
