YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2007,704,-2,22907,Marc Pucay,0.17,6.73,-0.03,6.76
2007,705,-5,10107,Deane Pappas,0.17,8.15,-6.47,5.82
2007,706,0,20997,Keoke Cotner,0.16,7.87,-3.87,7.9
2007,707,2,24527,Mo Joong-kyung,0.16,6.54,-2.95,6.81
2007,708,-4,20381,Ryoken Kawagishi,0.16,7.97,-27.46,1.48
2007,709,-1,23363,Yoshiaki Mano,0.16,6.5,-3.38,4.69
2007,710,-5,27140,Justin Walters,0.16,6.48,-7.25,7.04
2007,711,-4,20856,Klas Eriksson,0.16,7.6,-7.12,3.8
2007,712,-2,26770,James Lepp,0.16,6.41,-0.91,7.32
2007,712,-1,29454,Bernd Wiesberger,0.16,6.42,-0.16,6.57
2007,714,-2,26389,Shoichi Ideguchi,0.16,6.94,-5.22,4.77
2007,715,-3,20110,John Wade,0.16,6.3,-7.53,1.99
2007,716,46,24461,Thomas Aiken,0.16,6.26,-11.08,5.54
2007,717,1,19830,Joakim Haeggman,0.16,7.03,-11.6,6.88
2007,718,-3,29370,Mikko Korhonen,0.16,6.23,-3.9,4.15
2007,719,-3,21181,Hidezumi Shirakata,0.16,6.85,-5.05,3.6
2007,720,-6,22946,Henrik Bjornstad,0.16,8.53,-13.63,6.16
2007,721,-2,28246,Achi Sato,0.15,6.18,-1.46,6.61
2007,722,0,23542,Tommy Biershenk,0.15,6.11,-0.88,6.99
2007,723,-2,26773,Benjamin Miarka,0.15,6.09,-1.17,6.17
2007,724,3,29303,Hur In-hoi,0.15,6.05,-0.39,6.44
2007,724,5,28084,Kasper Jorgensen,0.15,6.2,-2.71,6.84
2007,726,0,19883,Joe Daley,0.15,8.32,-4.91,9.06
2007,726,5,27915,Roope Kakko,0.15,6.35,-5.68,2.64
2007,728,-8,20881,Jamie Spence,0.15,6.02,-14.24,4.08
2007,729,-5,12823,Carlos Franco,0.15,7.65,-36.63,4.8
2007,730,-7,1887,Mark O'Meara,0.15,5.99,-9.72,3.18
2007,731,-6,26469,Oskar Bergman,0.15,5.98,-7.61,4.14
2007,732,1,37452,Ashley Hall,0.15,5.94,-2.21,5.52
2007,733,-1,27013,Maochang Sung,0.15,5.92,-2.24,5.0
2007,734,0,19932,Nic Henning,0.15,5.9,-2.6,5.04
2007,735,-7,2106,Chris Smith,0.15,8.24,-15.14,6.72
2007,736,-2,25661,Bryn Parry,0.15,5.88,-1.39,7.27
2007,737,0,1876,Greg Norman,0.15,5.87,-1.24,5.04
2007,738,-9,25836,Barry Hume,0.15,5.84,-8.24,1.68
2007,739,74,22056,Cameron Percy,0.15,5.82,-3.16,4.34
2007,740,-5,20158,Anthony Rodriguez,0.15,5.82,-3.18,6.0
2007,740,-1,29739,Richard Treis,0.15,5.82,-0.54,6.36
2007,742,-5,26822,Bret Guetz,0.15,5.8,-0.2,6.0
2007,743,-7,6332,Neal Lancaster,0.14,5.92,-9.04,5.82
2007,743,-2,21185,Takao Nogami,0.14,7.22,-6.72,7.86
2007,745,-7,24847,Michael Harris,0.14,5.77,-10.65,6.4
2007,746,-6,27147,David Oh,0.14,5.75,-3.58,4.43
2007,747,-5,26490,Michael Sims,0.14,5.75,-2.64,7.19
2007,748,-3,29986,Tim Dykes,0.14,5.72,-0.58,6.3
2007,749,-3,23034,Brent Schwarzrock,0.14,5.67,-0.49,6.0
2007,750,-3,26294,Yuan-Chi Chen,0.14,5.63,-3.72,4.2
2007,751,-8,8835,Kris Cox,0.14,6.46,-15.11,2.16
2007,752,-4,24530,Nam Young-woo,0.14,5.53,-2.42,5.13
2007,753,-9,2036,Jim Rutledge,0.14,7.55,-20.0,0.0
2007,754,-5,23307,Roger Tambellini,0.14,7.26,-7.3,7.09
2007,755,62,24587,Luis Claverie,0.13,5.39,-5.07,3.16
2007,756,-2,29974,Branden Grace,0.13,5.38,-0.69,6.07
2007,757,-4,8725,Tom Gillis,0.13,5.37,-5.61,4.41
2007,757,-7,23272,Stuart Little,0.13,6.04,-17.06,6.36
2007,759,-8,27001,Bradley Iles,0.13,5.33,-6.57,4.55
2007,760,-8,20118,Eiji Mizoguchi,0.13,5.31,-8.05,3.36
2007,761,-2,22724,Martin Maritz,0.13,5.68,-10.77,1.37
2007,762,-4,1659,Massy Kuramoto,0.13,5.28,-1.66,6.93
2007,763,-8,21529,Benoit Telleria,0.13,5.27,-4.8,3.98
2007,764,84,26373,Michael Curtain,0.13,5.26,5.26,
2007,765,-4,1361,Dan Forsman,0.13,5.25,-5.6,3.98
2007,765,-6,12753,David Morland IV,0.13,7.61,-5.47,10.8
2007,767,-11,23612,Doug McGuigan,0.13,5.19,-7.48,7.19
2007,768,-11,28132,Tyrone Van Aswegen,0.13,5.17,-8.11,6.82
2007,769,-5,20698,Adilson da Silva,0.13,5.04,-4.54,5.23
2007,770,-3,26364,Eddie Lee,0.12,5.0,-3.66,3.87
2007,771,-8,19975,Hendrick Buhrmann,0.12,5.98,-15.23,3.56
2007,772,-3,1717,Sandy Lyle,0.12,4.92,-3.4,6.19
2007,772,-4,28254,Andrew Pratt,0.12,4.92,-5.03,3.71
2007,774,-2,26492,Ned Michaels,0.12,4.89,-4.39,6.29
2007,775,-9,1553,John Huston,0.12,5.48,-24.07,2.84
2007,775,-5,21179,Chang-Ting Yeh,0.12,4.87,-4.27,3.97
2007,777,-6,24739,Katsumune Imai,0.12,6.08,-11.94,1.55
2007,778,0,24751,Harmeet Kahlon,0.12,4.85,-0.88,4.85
2007,779,-6,27697,Oliver Whiteley,0.12,4.83,-4.66,4.2
2007,780,-6,23156,Birgir Hafthorsson,0.12,4.82,-3.32,4.26
2007,781,-16,20094,Jonathan Kaye,0.12,4.82,-27.38,0.0
2007,782,-7,28757,Aaron Pike,0.12,4.79,-4.21,0.0
2007,783,-7,28366,Daniel DeLeon,0.12,4.79,-4.34,1.2
2007,784,-6,30045,Puma Dominguez,0.12,4.77,-2.43,7.2
2007,785,-5,25779,Matthew Cort,0.12,4.73,-0.22,4.95
2007,786,-9,20383,Peter Linhart,0.12,4.67,-9.29,1.46
2007,787,-5,26914,Marco Crespi,0.12,4.65,-1.73,5.4
2007,788,-7,12195,Tom Johnson,0.12,6.26,-6.04,5.41
2007,789,-5,23000,Gustavo Mendoza,0.12,4.62,-2.58,7.2
2007,790,-7,1132,Mark Brooks,0.11,6.43,-9.1,5.3
2007,790,-1,31115,Michio Matsumura,0.11,4.59,-0.14,4.73
2007,792,0,22294,Brian Smock,0.11,4.57,-0.68,5.25
2007,793,-5,24985,Wilhelm Schauman,0.11,5.35,-3.44,5.36
2007,793,-6,20824,Francisco Valera,0.11,4.56,-2.95,3.38
2007,795,-10,2245,Grant Waite,0.11,4.89,-6.57,1.23
2007,796,-6,24752,Digvijay Singh,0.11,4.53,-3.59,5.28
2007,797,-11,23656,Jason Caron,0.11,5.74,-8.84,2.49
2007,798,-3,28310,Lee Williams,0.11,4.5,-1.91,3.81
2007,799,-6,23452,Nicolas Colsaerts,0.11,4.81,-8.52,3.09
2007,800,-4,30042,Christophe Brazillier,0.11,4.46,-1.27,5.73
2007,800,-2,24218,Han Lee,0.11,4.46,-0.32,4.79
2007,802,-12,22982,Kalle Brink,0.11,4.44,-8.11,0.0
2007,803,-9,1823,Larry Mize,0.11,4.44,-8.99,3.24
2007,804,-5,1978,Fran Quinn,0.11,5.95,-4.39,3.75
2007,805,-1,24536,Anthony Summers,0.11,4.4,4.4,
2007,806,-5,29063,Danny Denison,0.11,4.4,-1.67,4.98
2007,807,-3,24001,Guido Van Der Valk,0.11,4.39,-1.03,4.05
2007,808,-5,30758,Lee Jin-myung,0.11,4.38,-1.22,5.6
2007,809,-7,18601,Eugene Smith,0.11,4.37,-2.31,4.26
2007,810,-2,11094,Clay Devers,0.11,4.48,-3.41,3.19
2007,811,-14,24362,Amandeep Johl,0.11,4.97,-10.53,2.89
2007,812,-6,25538,Pablo Del Grosso,0.11,4.29,-2.01,4.18
2007,813,-13,20823,Gary Emerson,0.11,6.31,-20.55,0.0
2007,814,-7,23841,Kevin Gessino-Kraft,0.11,5.61,-4.88,5.82
2007,815,-1,35087,Bio Kim,0.1,4.19,-0.75,4.95
2007,816,-1,29942,Mark Tullo,0.1,4.18,-0.65,4.83
2007,817,-8,19927,Mark Roe,0.1,4.18,-11.61,0.0
2007,818,0,22372,Paul Marantz,0.1,4.16,-2.24,3.15
2007,819,-8,22850,Brian Guetz,0.1,4.16,-6.79,2.6
2007,820,-9,20700,Des Terblanche,0.1,4.15,-4.38,2.38
2007,821,-2,23068,Michael Walton,0.1,4.14,-2.09,4.32
2007,822,-6,24583,Ashok Kumar,0.1,4.13,-4.51,4.25
2007,823,-13,1599,Steve Jones,0.1,4.33,-9.38,2.5
2007,824,-4,27364,Jeppe Huldahl,0.1,4.1,-1.5,3.94
2007,825,-4,25870,Alex Haindl,0.1,4.06,-2.57,6.63
2007,826,-9,23042,Kim Felton,0.1,5.38,-10.73,1.75
2007,827,-5,20723,Peter Wilson,0.1,4.06,-2.86,2.4
2007,828,-4,28099,Manuel Quirós,0.1,4.41,-1.68,3.23
2007,829,-6,20565,Shinichi Yokota,0.1,3.98,-18.34,1.2
2007,830,-4,21660,Jason Schultz,0.1,5.63,-5.04,5.78
2007,831,0,21415,Alan Michell,0.1,3.94,-2.94,3.84
2007,831,-4,21593,Keith Nolan,0.1,3.95,-0.43,4.38
2007,833,-3,23249,Jamie Little,0.1,4.97,-3.58,4.46
2007,834,-9,11155,Katsuyoshi Tomori,0.1,3.89,-11.14,0.0
2007,835,-6,20764,Desvonde Botes,0.1,3.87,-2.95,5.6
2007,836,-3,23869,Kariem Baraka,0.1,4.22,-4.32,1.62
2007,837,-6,25202,Atthaphon Prathummanee,0.1,3.82,-0.07,3.89
2007,838,-7,24872,Tadahisa Inoue,0.09,3.79,-2.33,3.93
2007,839,-12,27942,Rob Oppenheim,0.09,3.78,-11.39,0.0
2007,840,-1,37092,Hyung-Sung Kim,0.09,3.78,3.78,
2007,841,-2,28125,Josh Geary,0.09,3.76,-0.25,4.01
2007,842,-8,27402,Stuart Anderson,0.09,3.75,-4.74,1.71
2007,843,-6,23757,Tiago Cruz,0.09,3.75,-1.22,3.76
2007,844,-9,23692,Andrew Raitt,0.09,3.74,-2.88,0.0
2007,845,-7,23911,Simon Robinson,0.09,3.72,-1.69,3.54
2007,846,-4,20929,Katsunori Kuwabara,0.09,4.27,-3.87,3.87
2007,847,1,6066,Gary Rusnak,0.09,3.8,-3.86,2.47
2007,848,-3,24135,Paul Dwyer,0.09,5.26,-5.3,4.28
2007,849,-8,20714,Steve Van Vuuren,0.09,3.69,-2.86,4.67
2007,850,-15,2300,Ian Woosnam,0.09,3.67,-12.81,0.0
2007,851,-7,20070,Matt Bettencourt,0.09,3.64,-2.07,3.36
2007,852,-9,12454,Mario Tiziani,0.09,4.63,-8.15,3.0
2007,853,-7,20737,André Cruse,0.09,3.59,-2.01,5.6
2007,854,-1,20952,Philip Golding,0.09,3.64,-7.6,3.61
2007,855,0,12394,Tom Carter,0.09,4.79,-0.23,5.02
2007,856,0,25277,Ryan Haller,0.09,3.53,-2.74,2.03
2007,857,-5,25892,Steve Wheatcroft,0.09,4.59,-3.86,2.97
2007,858,-7,28115,Niki Zitny,0.09,3.61,-4.61,1.46
2007,859,-13,20855,Francisco Cea,0.09,3.52,-6.89,0.0
2007,860,107,23055,Adam Crawford,0.09,3.51,-2.35,2.64
2007,860,-6,1844,Mark Mouland,0.09,3.51,-4.15,2.98
2007,860,-3,26598,Adam Speirs,0.09,3.51,-0.97,4.48
2007,863,-3,29053,Chang-yoon Kim,0.09,3.46,-1.01,3.52
2007,864,-3,23874,Tino Schuster,0.09,3.44,-0.67,3.64
2007,865,2,28207,Lorenzo Gagli,0.09,3.42,3.42,
2007,866,-8,24178,Chris Doak,0.09,3.42,-4.07,1.22
2007,867,-8,27577,Peter Karmis,0.09,3.41,-3.88,2.72
2007,867,-17,1685,J.L. Lewis,0.09,3.41,-26.01,0.0
2007,869,-1,27997,Chris Swanepoel,0.08,3.38,-1.26,3.35
2007,870,-8,20468,Andre Bossert,0.08,3.55,-3.8,4.38
2007,870,-2,8337,Mike Heinen,0.08,3.55,-0.15,3.7
2007,872,-8,20595,Craig Jones,0.08,3.37,-7.58,1.2
2007,873,-10,27034,Simon Dunn,0.08,3.37,-3.83,0.0
2007,874,-9,27702,Matt Hendrix,0.08,4.69,-4.41,4.7
2007,875,-10,24038,Vijay Kumar,0.08,3.35,-3.65,0.0
2007,876,-6,22919,Shigeru Nonaka,0.08,3.9,-6.49,1.32
2007,877,-5,25752,Steve Friesen,0.08,3.28,-2.5,3.09
2007,878,0,23699,Danny Chia,0.08,4.09,-1.85,4.33
2007,879,-8,1457,Jay Haas,0.08,3.24,-12.18,0.0
2007,880,-6,28321,Jean-Nicolas Billot,0.08,3.23,-1.54,2.78
2007,881,-8,28325,Jerome Theunis,0.08,3.23,-3.86,1.37
2007,882,-6,27146,Adam Meyer,0.08,3.23,-0.04,3.27
2007,883,-8,1127,Danny Briggs,0.08,3.21,-2.52,3.06
2007,884,-7,23290,Andrew Johnson,0.08,3.91,-3.9,4.32
2007,885,-6,20869,Raymond Russell,0.08,3.16,-4.93,2.28
2007,886,-5,22559,Andrew Butterfield,0.08,4.55,-12.65,1.68
2007,887,0,30005,Neil Schietekat,0.08,3.12,-0.98,4.1
2007,888,-3,28928,Gareth Wright,0.08,3.34,-5.74,0.0
2007,889,-3,23933,Michael Boyd,0.08,3.09,-0.67,3.76
2007,890,-3,25009,Denny Lucas,0.08,3.31,-8.39,0.0
2007,891,-8,20808,Vaughn Groenewald,0.08,3.08,-2.39,4.64
2007,892,-1,26439,Jerome Delariarte,0.08,3.07,-0.01,3.08
2007,893,-11,26888,Pat Giles,0.08,3.07,-5.66,0.0
2007,894,-6,23167,Dinesh Chand,0.08,3.06,-24.11,1.55
2007,895,-5,26751,Phil Worthington,0.08,3.05,-0.22,3.27
2007,896,-4,25854,Lee Curry,0.08,3.03,-1.13,2.4
2007,896,-4,26374,Masamichi Uehira,0.08,3.03,-2.06,1.33
2007,898,-4,23036,Chris Anderson,0.08,3.69,-5.36,2.81
2007,899,-4,25588,Bo-Song Kao,0.08,3.0,-2.09,1.62
2007,900,-4,23466,Anders Hultman,0.08,3.0,-3.19,3.66
2007,901,-4,23005,Arjun Singh,0.07,2.99,-3.27,1.96
2007,902,-3,10387,Chris Thompson,0.07,2.99,-0.17,3.16
2007,903,-23,20099,Doug Barron,0.07,2.98,-18.77,0.0
2007,904,0,22402,Ulrich Van den Berg,0.07,2.98,-6.94,3.51
2007,905,-16,27943,Matt Hansen,0.07,3.64,-8.04,0.0
2007,906,-8,19906,Gary Evans,0.07,2.95,-3.74,0.0
2007,907,-7,27037,Sal Spallone,0.07,2.95,-1.06,4.01
2007,908,-7,26897,Richard Swift,0.07,2.94,-1.9,3.22
2007,909,-6,28198,Dustin Bray,0.07,2.94,-0.28,3.21
2007,909,-26,2110,Jerry Smith,0.07,3.97,-18.67,0.0
2007,911,-7,22895,Didier De Vooght,0.07,2.9,-0.7,3.6
2007,912,-2,31573,Pablo Acuna,0.07,2.88,2.88,
2007,913,-6,22894,Frederic Cupillard,0.07,2.87,-0.19,3.06
2007,914,-7,26540,Daniel Wardrop,0.07,2.86,-1.35,2.45
2007,915,-13,23130,Fredrik Henge,0.07,2.86,-7.18,0.0
2007,916,-11,22033,Wook-Soon Kang,0.07,2.84,-5.34,3.08
2007,917,-8,27211,Scott Gibson,0.07,2.83,-3.09,2.6
2007,918,-7,27086,Alessio Bruschi,0.07,3.52,-3.19,1.99
2007,918,-13,24137,Thomas Nørret,0.07,2.82,-3.91,0.0
2007,920,-8,2256,Tom Watson,0.07,2.79,-3.26,3.07
2007,921,-4,27771,Scott Hawley,0.07,2.78,-0.82,3.6
2007,922,-3,25334,Anthony Brown,0.07,2.77,-1.49,2.75
2007,922,-8,27679,Scott Weatherly,0.07,3.12,-4.1,1.62
2007,924,-8,23706,Rashid Ismail,0.07,2.77,-2.0,1.75
2007,924,-10,20504,Brad Ott,0.07,3.8,-3.09,3.75
2007,926,-13,1473,Todd Hamilton,0.07,3.93,-10.42,1.5
2007,926,-8,25653,Yoshinobu Tsukada,0.07,3.45,-7.48,1.21
2007,928,-7,26965,Rick Kulacz,0.07,2.75,2.75,
2007,929,-8,27826,Brett Taylor,0.07,2.71,-0.62,3.33
2007,930,-7,24677,Choi Gwang-soo,0.07,2.7,-0.75,3.45
2007,931,-11,25335,Marcus Both,0.07,3.75,-15.13,2.78
2007,931,-6,28135,Aaron Watkins,0.07,2.68,-0.67,3.35
2007,933,-7,26478,Ricardo Santos,0.07,2.68,-0.56,3.24
2007,934,-10,19903,Jonathan Lomas,0.07,3.45,-15.02,0.0
2007,935,-8,28740,Albert Pistorius,0.07,2.65,-1.55,4.2
2007,936,-8,20398,Rich Morris,0.07,2.64,-0.38,3.01
2007,937,-6,20610,Vanslow Phillips,0.07,2.9,-3.73,3.04
2007,938,-8,29292,Choi Hyuk-jae,0.07,2.62,-0.6,3.22
2007,939,-7,27663,Yuudai Maeda,0.07,2.61,-1.38,2.48
2007,940,-7,29994,Muhammad Shabbir,0.07,2.6,-1.6,4.2
2007,941,-12,24494,Erik Compton,0.06,2.75,-7.28,0.0
2007,942,-7,27708,Jason Hartwick,0.06,2.55,-1.73,1.8
2007,943,-7,24242,Fumihiro Ebine,0.06,2.55,-0.1,2.65
2007,944,-8,29919,Jon Abbott,0.06,2.54,-0.46,3.0
2007,945,-7,26327,Simon Lilly,0.06,2.53,-1.58,2.27
2007,946,-12,7013,Wes Short Jr.,0.06,2.79,-37.04,1.31
2007,947,-6,20029,Notah Begay III,0.06,2.54,-2.77,1.22
2007,948,-5,29410,Ben Nielsen,0.06,2.47,-1.58,2.45
2007,949,-8,24565,Jorge Benedetti,0.06,2.47,-3.71,0.0
2007,949,-10,24514,Soushi Tajima,0.06,2.65,-9.73,0.0
2007,951,-4,23177,Kenneth Staton,0.06,2.46,-0.17,2.63
2007,952,-2,23804,Andrew Tschudin,0.06,2.46,-0.93,1.5
2007,953,-2,23891,Paul Nilbrink,0.06,2.45,-0.85,2.45
2007,954,-14,21007,Gabriel Hjertstedt,0.06,3.17,-7.36,0.0
2007,955,-11,21850,Darren Griff,0.06,2.44,-4.35,0.0
2007,955,-8,27581,Ryan Tipping,0.06,2.44,-2.38,1.89
2007,957,-5,25200,Uttam Singh Mundy,0.06,2.43,-0.64,3.07
2007,957,-8,21420,Brandon Pieters,0.06,2.43,-2.35,3.45
2007,959,-4,23357,Oliver David,0.06,2.47,-6.04,0.0
2007,960,-15,20988,Shinichi Akiba,0.06,2.89,-9.85,0.0
2007,961,-4,30040,Sebastián Saavedra,0.06,2.4,2.4,
2007,962,-9,29819,Andrew Dresser,0.06,2.4,-0.17,2.56
2007,963,-9,24873,Toshiya Sakakura,0.06,2.39,-1.68,1.49
2007,964,-18,1968,Nick Price,0.06,2.37,-15.9,0.0
2007,965,-8,27758,Adam Riddering,0.06,2.36,-0.9,3.26
2007,966,-7,20716,Antonio Sobrinho,0.06,2.36,-0.66,3.02
2007,967,-7,30063,Alvaro Ortiz,0.06,2.35,-1.25,3.6
2007,968,-5,30147,Per Barth,0.06,2.33,-0.09,2.42
2007,969,-13,24922,Josh Habig,0.06,2.33,-4.14,0.0
2007,970,-8,29283,Travis Johnson,0.06,2.32,-1.18,2.61
2007,970,-6,22992,Knud Storgaard,0.06,2.32,-0.4,2.4
2007,972,-11,26949,Josh Broadaway,0.06,2.9,-2.88,1.51
2007,973,-8,20830,John Mellor,0.06,2.31,-0.45,2.76
2007,974,-8,28373,Lloyd Saltman,0.06,2.3,-2.6,2.46
2007,975,-6,27733,Naruhito Ueda,0.06,2.25,-0.33,2.58
2007,976,-7,12663,Phil Tataurangi,0.06,3.1,-2.12,2.34
2007,977,-9,23631,Jacob Okello,0.06,2.24,-2.19,2.76
2007,978,-6,27428,Lin Wen-hong,0.06,2.23,-0.85,1.54
2007,979,-8,29473,Eirik Tage Johansen,0.06,2.22,-1.74,1.2
2007,980,0,28927,Kieran Staunton,0.06,2.26,-0.95,1.22
2007,981,-8,29632,Panu Kylliänen,0.06,2.2,-0.81,1.86
2007,982,-7,21098,Scott Henderson,0.05,2.19,-1.76,1.56
2007,983,-7,1905,Joe Ozaki,0.05,2.18,-10.17,1.78
2007,984,-11,26502,Carlos De Corral,0.05,2.17,-2.57,1.32
2007,985,-7,25146,Leigh McKechnie,0.05,2.16,-1.82,2.48
2007,986,-7,29740,Brad Fritsch,0.05,2.2,-3.27,1.52
2007,986,-5,26904,Andrew Martin,0.05,2.15,-0.84,1.24
2007,986,-9,29654,Michael McGeady,0.05,2.15,-3.26,0.0
2007,989,-8,29162,Paulo Pinto,0.05,2.13,-1.52,2.88
2007,990,-6,29773,Kevin Kim,0.05,2.11,-0.29,2.4
2007,990,-3,26561,Mahal Pearce,0.05,2.43,-6.99,1.22
2007,992,-9,24398,Rob Johnson,0.05,2.1,-2.46,1.2
2007,993,-9,28193,Vicente Blazquez,0.05,2.09,-2.87,0.0
2007,993,-4,27436,Graham DeLaet,0.05,2.09,-1.37,2.4
2007,993,-4,24594,Bjorn Pettersson,0.05,2.09,-0.07,2.16
2007,996,-9,29952,Carlos Cardeza,0.05,2.08,-1.68,0.0
2007,997,-6,29518,Brendan Steele,0.05,2.05,-2.2,1.2
2007,997,-11,24526,Lu Wei-Ian,0.05,2.05,-5.53,0.0
2006,1,0,8793,Tiger Woods,20.83,874.89,-626.58,746.28
2006,2,0,10809,Jim Furyk,9.06,489.37,-226.09,477.66
2006,3,0,1810,Phil Mickelson,7.38,302.58,-355.5,291.82
2006,4,0,24502,Adam Scott,7.16,365.25,-234.23,365.29
2006,5,3,6522,Ernie Els,6.21,298.26,-351.69,272.52
2006,6,-1,20157,Retief Goosen,5.93,355.57,-342.45,268.67
2006,7,-1,6567,Vijay Singh,5.76,351.09,-543.63,278.79
2006,8,-1,20766,Padraig Harrington,5.67,311.77,-190.32,294.03
2006,9,0,23983,Luke Donald,5.4,275.51,-219.07,260.65
2006,10,0,21209,Sergio Garcia,5.26,257.67,-262.37,187.63
2006,11,0,22046,Geoff Ogilvy,5.24,261.93,-168.36,302.56
2006,12,0,21528,Henrik Stenson,4.69,243.93,-148.65,245.54
2006,13,0,22378,Trevor Immelman,4.63,250.04,-122.78,263.67
2006,14,0,25364,Paul Casey,3.86,204.59,-113.53,202.89
2006,15,0,20608,David Howell,3.84,211.29,-195.17,172.93
2006,16,0,1706,Davis Love III,3.77,177.0,-159.59,150.07
2006,17,0,8635,Colin Montgomerie,3.7,214.49,-187.42,134.47
2006,18,0,6373,José María Olazábal,3.68,191.57,-151.98,164.63
2006,19,2,20400,Michael Campbell,3.54,183.99,-139.7,101.72
2006,20,0,6251,Chris DiMarco,3.5,185.6,-207.14,158.93
2006,21,-2,2206,David Toms,3.5,164.51,-212.61,166.33
2006,22,0,22348,Nick O'Hern,3.39,169.71,-153.33,137.22
2006,23,0,20098,Stuart Appleby,3.38,185.86,-166.98,186.02
2006,24,0,23135,Tim Clark,3.35,187.69,-175.06,148.93
2006,25,1,20218,Shingo Katayama,3.21,170.07,-109.47,141.46
2006,26,1,20229,Stewart Cink,3.21,166.86,-174.47,166.05
2006,27,-2,20848,Ángel Cabrera,3.15,157.43,-149.89,120.68
2006,28,0,12510,Chad Campbell,3.14,163.05,-150.52,167.23
2006,29,1,24357,K.J. Choi,3.06,186.84,-143.41,154.34
2006,30,3,6621,Joe Durant,2.96,156.87,-57.09,147.92
2006,31,-2,20572,Rod Pampling,2.96,162.78,-142.52,170.47
2006,32,-1,19970,Robert Karlsson,2.95,168.0,-53.21,182.33
2006,33,-1,24138,Ian Poulter,2.93,181.44,-122.09,180.2
2006,34,1,24663,Y.E. Yang,2.88,138.15,-60.42,124.74
2006,35,-1,19825,Darren Clarke,2.86,120.16,-172.24,90.77
2006,36,1,6004,Stephen Ames,2.76,124.03,-129.21,139.13
2006,37,1,25345,Carl Pettersson,2.75,178.69,-125.32,167.3
2006,38,-2,23541,Ben Crane,2.63,123.74,-96.08,85.35
2006,39,6,20686,Jeev Milkha Singh,2.63,194.45,-35.7,207.14
2006,40,-1,25900,Lucas Glover,2.63,154.92,-100.39,144.58
2006,41,-1,23621,Rory Sabbatini,2.6,129.9,-128.38,169.24
2006,42,0,20628,Arron Oberholser,2.59,114.17,-86.48,137.64
2006,43,-2,23322,Brett Wetterich,2.59,142.51,-49.81,163.22
2006,44,2,20585,Niclas Fasth,2.56,128.02,-87.52,106.73
2006,45,-2,10423,Mike Weir,2.54,121.78,-123.05,136.82
2006,46,1,10944,Thomas Bjørn,2.53,131.44,-146.01,100.31
2006,47,-3,10885,Robert Allenby,2.5,154.79,-145.52,117.38
2006,48,0,27088,Johan Edfors,2.48,121.72,-38.3,144.69
2006,49,0,2239,Scott Verplank,2.44,121.83,-138.16,106.3
2006,50,0,20396,Lee Westwood,2.43,131.05,-125.99,120.69
2006,51,1,22983,Bradley Dredge,2.39,107.48,-65.32,88.45
2006,52,-1,22405,Justin Rose,2.39,143.12,-81.89,130.62
2006,53,1,24024,Zach Johnson,2.32,132.47,-134.03,138.2
2006,54,-1,1142,Bart Bryant,2.32,120.51,-125.87,69.88
2006,55,0,1945,Kenny Perry,2.28,102.5,-145.09,47.54
2006,56,0,1677,Tom Lehman,2.22,97.87,-105.65,98.32
2006,57,0,26331,Charl Schwartzel,2.22,132.98,-68.47,134.74
2006,58,0,6515,Shaun Micheel,2.09,125.63,-50.01,136.03
2006,59,4,1226,Fred Couples,2.07,86.77,-115.43,65.1
2006,60,-1,7749,Brett Quigley,2.06,132.15,-70.04,142.22
2006,61,0,8191,Paul Broadhurst,2.06,107.06,-84.16,105.04
2006,62,2,22540,Anthony Wall,2.06,106.99,-37.8,113.48
2006,63,-1,1941,Tom Pernice Jr.,2.04,132.52,-99.33,122.44
2006,64,-4,6527,Steve Stricker,2.04,81.44,-33.29,94.45
2006,65,1,23353,J.J. Henry,2.03,122.02,-59.32,130.79
2006,66,1,12782,Tim Herron,2.02,111.15,-105.59,92.15
2006,67,-2,20569,Richard Green,2.01,102.47,-100.36,108.12
2006,68,1,12461,Paul McGinley,1.98,102.98,-125.93,43.3
2006,69,3,20645,John Senden,1.95,120.79,-67.12,107.3
2006,70,0,12602,Dean Wilson,1.94,118.49,-50.49,125.03
2006,71,1,23325,Vaughn Taylor,1.94,112.5,-90.93,103.44
2006,72,-1,24140,Sean O'Hair,1.94,116.29,-80.48,87.63
2006,73,-5,22621,Ben Curtis,1.89,100.04,-44.38,102.23
2006,74,1,19958,Miguel Angel Jiménez,1.86,100.29,-145.59,100.47
2006,75,1,1381,Fred Funk,1.85,108.88,-122.28,86.37
2006,76,27,24511,Thongchai Jaidee,1.82,92.99,-63.08,85.52
2006,77,1,21207,José Manuel Lara,1.81,103.04,-46.56,92.02
2006,78,-4,26596,Ryan Moore,1.81,72.27,-32.62,61.06
2006,79,-2,24507,Jason Bohn,1.8,102.4,-71.44,82.96
2006,80,0,23718,Nathan Green,1.79,114.49,-38.99,129.84
2006,81,0,27120,Troy Matteson,1.72,101.38,-19.13,97.17
2006,82,-3,21961,Charles Howell III,1.71,100.88,-106.03,79.33
2006,83,0,20935,Toru Taniguchi,1.7,96.9,-73.36,84.91
2006,84,0,24957,Simon Khan,1.66,84.61,-57.78,81.42
2006,85,-3,22117,Jyoti Randhawa,1.65,77.68,-55.67,72.15
2006,86,-1,22371,Aaron Baddeley,1.64,90.31,-52.82,92.58
2006,87,0,20634,Peter Lonard,1.64,94.88,-124.72,71.03
