YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2022,87,0,27349,Alex Noren,52.5,63,120,-0.25
2022,88,0,37455,Si Woo Kim,52.13,98,188,-0.26
2022,89,0,35310,Lanto Griffin,50.68,75,148,-0.19
2022,90,0,33419,Cameron Tringale,50.57,89,176,-0.24
2022,91,0,36852,Jim Knous,50.0,51,102,-0.16
2022,91,0,35891,Cameron Smith,50.0,62,124,-0.19
2022,93,0,32791,K.H. Lee,49.47,93,188,-0.18
2022,94,0,34563,Chesson Hadley,49.34,75,152,-0.17
2022,95,0,28089,Jason Day,49.12,56,114,-0.27
2022,96,0,33597,Harry Higgs,48.68,74,152,-0.15
2022,97,0,54628,Lee Hodges,48.39,90,186,-0.27
2022,98,0,24924,Bill Haas,48.26,83,172,-0.23
2022,99,0,28252,Seamus Power,48.08,75,156,-0.29
2022,100,0,36871,Matthew NeSmith,47.73,84,176,-0.30
2022,100,0,40006,Erik van Rooyen,47.73,42,88,-0.21
2022,102,0,30926,Chris Kirk,47.5,76,160,-0.28
2022,103,0,55708,Hayden Buckley,47.25,86,182,-0.16
2022,104,0,29926,Danny Lee,47.12,49,104,-0.47
2022,105,0,29289,S.Y. Noh,46.83,59,126,-0.36
2022,106,0,24980,Scott Gutschewski,46.43,52,112,-0.25
2022,107,0,22405,Justin Rose,46.3,50,108,-0.30
2022,108,0,27895,Jonas Blixt,46.0,46,100,-0.09
2022,109,0,45526,Abraham Ancer,45.69,53,116,-0.38
2022,110,0,48084,Wesley Bryan,45.56,41,90,-0.20
2022,111,0,34466,Peter Malnati,45.45,90,198,-0.33
2022,112,0,31420,Anirban Lahiri,45.14,65,144,-0.20
2022,113,0,29221,Webb Simpson,44.92,53,118,-0.34
2022,114,0,34098,Russell Henley,44.87,70,156,-0.31
2022,114,0,29908,C.T. Pan,44.87,70,156,-0.13
2022,116,0,27936,Martin Laird,44.7,59,132,-0.32
2022,117,0,49771,J.T. Poston,44.32,78,176,-0.32
2022,118,0,33486,Roger Sloan,44.2,61,138,-0.21
2022,119,0,51997,Andrew Novak,44.08,67,152,-0.16
2022,120,0,54783,Dylan Wu,44.03,59,134,-0.19
2022,121,0,33490,Bo Hoag,43.88,43,98,-0.14
2022,122,0,32139,Danny Willett,43.55,54,124,-0.22
2022,123,0,51890,Greyson Sigg,42.78,77,180,-0.35
2022,124,0,49298,Kramer Hickok,42.53,74,174,-0.18
2022,125,0,25818,Scott Piercy,41.56,64,154,-0.38
2022,126,0,36799,Stephan Jaeger,41.18,70,170,-0.14
2022,127,0,28114,Dawie van der Walt,41.13,51,124,-0.14
2022,128,0,35506,Mackenzie Hughes,41.03,64,156,-0.14
2022,129,0,46414,Aaron Rai,41.01,73,178,-0.27
2022,130,0,25900,Lucas Glover,40.86,76,186,-0.16
2022,131,0,29974,Branden Grace,40.63,39,96,-0.15
2022,131,0,49766,Hank Lebioda,40.63,65,160,-0.26
2022,133,0,30978,Kiradech Aphibarnrat,40.57,43,106,-0.16
2022,134,0,35110,Brett Drewitt,40.52,47,116,-0.17
2022,135,0,40162,Justin Lower,40.28,58,144,-0.22
2022,136,0,45609,Tyler Duncan,40.24,66,164,-0.14
2022,137,0,35532,Tom Hoge,40.22,74,184,-0.09
2022,138,0,25493,Nick Taylor,39.77,70,176,-0.24
2022,139,0,33399,Adam Hadwin,39.44,71,180,-0.31
2022,140,0,27214,Kevin Streelman,39.2,69,176,-0.30
2022,141,0,29535,Brice Garnett,38.96,60,154,-0.33
2022,142,0,47128,Richy Werenski,38.89,49,126,-0.18
2022,143,0,52375,Doug Ghim,38.75,62,160,-0.39
2022,144,0,25198,Francesco Molinari,38.68,41,106,-0.10
2022,145,0,53165,Doc Redman,38.67,58,150,-0.24
2022,146,0,34610,Matthias Schwab,38.57,54,140,-0.15
2022,147,0,40115,Adam Svensson,38.5,77,200,-0.18
2022,148,0,27974,Sung Kang,37.5,57,152,-0.44
2022,148,0,37275,Sam Ryder,37.5,63,168,-0.24
2022,150,0,29420,Billy Horschel,37.14,52,140,-0.10
2022,151,0,52374,Brandon Wu,36.49,54,148,-0.41
2022,152,0,34076,Joel Dahmen,36.47,62,170,-0.15
2022,153,0,31557,Jim Herman,36.27,37,102,-0.16
2022,154,0,24925,Jonathan Byrd,35.96,41,114,-0.32
2022,154,0,33122,Russell Knox,35.96,64,178,-0.16
2022,156,0,36326,David Lipsky,35.8,63,176,-0.27
2022,157,0,39953,Chase Seiffert,35.29,36,102,-0.06
2022,158,0,24138,Ian Poulter,35.23,31,88,-0.26
2022,159,0,28775,Nate Lashley,34.87,53,152,-0.19
2022,160,0,27770,Camilo Villegas,34.78,48,138,-0.17
2022,161,0,36884,Ben Kohles,34.13,43,126,-0.21
2022,162,0,22056,Cameron Percy,34.09,30,88,-0.13
2022,163,0,39324,J.J. Spaun,33.68,64,190,-0.17
2022,164,0,34174,John Huh,33.11,49,148,-0.41
2022,165,0,32640,Troy Merritt,32.76,57,174,-0.30
2022,166,0,30163,Henrik Norlander,32.35,44,136,-0.20
2022,167,0,45522,Christiaan Bezuidenhout,31.88,51,160,-0.16
2022,167,0,35879,Kelly Kraft,31.88,44,138,-0.02
2022,169,0,23621,Rory Sabbatini,31.82,35,110,-0.37
2022,170,0,36801,Mark Hubbard,31.62,43,136,-0.23
2022,171,0,27644,Brian Harman,30.77,56,182,-0.11
2022,172,0,47993,Denny McCarthy,30.5,61,200,-0.16
2022,173,0,35449,Adam Long,30.36,51,168,-0.27
2022,174,0,25686,Jason Dufner,30.0,30,100,+0.03
2022,175,0,51950,Max McGreevy,29.17,42,144,-0.10
2022,176,0,19803,Ryan Armour,28.0,28,100,-0.29
2022,177,0,34360,Patrick Reed,27.86,39,140,-0.15
2022,178,0,23108,Matt Kuchar,27.46,39,142,-0.31
2022,179,0,29478,Kevin Kisner,27.27,36,132,-0.19
2022,180,0,24361,Pat Perez,26.72,31,116,-0.29
2022,181,0,32816,Satoshi Kodaira,26.6,25,94,-0.12
2022,182,0,23983,Luke Donald,26.12,35,134,-0.17
2022,183,0,47983,Chad Ramey,24.66,36,146,-0.31
2022,184,0,24024,Zach Johnson,24.22,31,128,-0.35
2022,185,0,27649,Brandt Snedeker,23.73,28,118,-0.25
2022,186,0,34256,Andrew Putnam,23.33,42,180,-0.26
2022,187,0,46435,Austin Cook,23.19,32,138,-0.44
2022,188,0,32150,Michael Thompson,22.02,37,168,-0.30
2022,189,0,23325,Vaughn Taylor,21.7,23,106,-0.17
2022,190,0,39436,Joshua Creel,19.15,18,94,E
2022,191,0,26476,Chez Reavie,17.65,30,170,-0.07
2022,192,0,31560,Brian Stuard,14.61,26,178,-0.23
2022,193,0,30927,Brendon Todd,12.03,19,158,-0.37
2024,1,0,52372,Cameron Champ,83.33%,95,114,-0.32
2024,2,0,28237,Rory McIlroy,81.88%,113,138,-0.27
2024,3,0,37378,Min Woo Lee,79.55%,105,132,-0.2
2024,4,0,27064,Jhonattan Vegas,78.47%,113,144,-0.26
2024,5,0,38991,Alejandro Tosti,78.26%,108,138,-0.3
2024,6,0,59095,Chris Gotterup,78.17%,111,142,-0.29
2024,7,0,33948,Byeong Hun An,78.00%,117,150,-0.2
2024,8,0,47663,Kevin Dougherty,77.42%,96,124,-0.26
2024,9,0,31323,Gary Woodland,76.25%,122,160,-0.29
2024,10,0,51766,Wyndham Clark,74.63%,100,134,-0.23
2024,11,0,39546,Keith Mitchell,71.60%,116,162,-0.36
2024,12,0,37212,Paul Barjon,70.75%,75,106,-0.27
2024,13,0,51070,Vincent Norrman,70.41%,69,98,-0.09
2024,14,0,48081,Xander Schauffele,70.25%,111,158,-0.22
2024,15,0,50484,Hayden Springer,70.14%,101,144,-0.33
2024,16,0,57366,Cameron Young,69.75%,113,162,-0.18
2024,17,0,34255,Joseph Bramlett,69.64%,117,168,-0.37
2024,18,0,55454,Carl Yuan,69.53%,89,128,-0.33
2024,19,0,52955,Ludvig Åberg,68.67%,103,150,-0.37
2024,20,0,47504,Sam Burns,68.49%,100,146,-0.32
2024,21,0,36799,Stephan Jaeger,68.35%,108,158,-0.28
2024,22,0,40250,Taylor Pendrith,67.76%,103,152,-0.28
2024,23,0,59836,Pierceson Coody,67.31%,105,156,-0.38
2024,23,0,29936,Ryan Fox,67.31%,105,156,-0.38
2024,25,0,33448,Justin Thomas,67.16%,90,134,-0.16
2024,26,0,51977,Max Greyserman,66.88%,103,154,-0.31
2024,27,0,49947,Taylor Moore,66.67%,132,198,-0.16
2024,28,0,29725,Tony Finau,66.46%,105,158,-0.25
2024,29,0,54576,Patrick Fishburn,66.43%,93,140,-0.39
2024,30,0,34046,Jordan Spieth,65.71%,92,140,-0.15
2024,31,0,51696,Rico Hoey,65.48%,110,168,-0.37
2024,32,0,48117,Kurt Kitayama,65.19%,103,158,-0.23
2024,32,0,40006,Erik van Rooyen,65.19%,103,158,-0.45
2024,34,0,52453,Nicolai Højgaard,64.91%,74,114,-0.05
2024,35,0,48699,Callum Tarren,64.29%,90,140,-0.36
2024,36,0,46340,Alex Smalley,64.19%,95,148,-0.41
2024,37,0,56149,Wilson Furr,64.04%,73,114,-0.05
2024,38,0,47420,Jake Knapp,64.00%,96,150,-0.2
2024,39,0,59866,Nick Dunlap,63.43%,85,134,-0.18
2024,40,0,45242,Kevin Yu,63.01%,92,146,-0.26
2024,41,0,51634,Sahith Theegala,62.90%,117,186,-0.35
2024,42,0,60767,Blaine Hale Jr.,62.50%,65,104,-0.29
2024,43,0,46717,Viktor Hovland,62.28%,71,114,-0.17
2024,44,0,24502,Adam Scott,61.97%,88,142,-0.23
2024,45,0,28420,Ryan Brehm,61.67%,74,120,-0.47
2024,46,0,55893,Sam Stevens,61.22%,120,196,-0.32
2024,47,0,12716,Charley Hoffman,60.71%,85,140,-0.51
2024,48,0,47483,Will Zalatoris,60.61%,80,132,-0.09
2024,49,0,36699,Patrick Rodgers,60.00%,120,200,-0.29
2024,50,0,54421,Garrick Higgo,59.49%,94,158,-0.41
2024,51,0,50188,S.H. Kim,59.05%,124,210,-0.27
2024,52,0,47995,Davis Riley,58.90%,86,146,-0.29
2024,53,0,35310,Lanto Griffin,58.33%,84,144,-0.33
2024,54,0,33141,Keegan Bradley,58.23%,92,158,-0.18
2024,55,0,58168,Davis Thompson,57.78%,104,180,-0.15
2024,56,0,48867,Matti Schmid,57.69%,90,156,-0.39
2024,57,0,51894,Vince Whaley,57.64%,83,144,-0.37
2024,58,0,46442,Maverick McNealy,57.61%,106,184,-0.35
2024,59,0,32070,Rafael Campos,57.50%,69,120,-0.35
2024,60,0,47988,Nick Hardy,57.47%,100,174,-0.38
2024,61,0,46113,Ryan McCormick,57.38%,70,122,-0.26
2024,62,0,34563,Chesson Hadley,56.82%,75,132,-0.25
2024,63,0,27139,David Skinns,56.71%,93,164,-0.4
2024,64,0,47347,Adam Schenk,56.52%,104,184,-0.13
2024,65,0,27129,Luke List,56.49%,87,154,-0.22
2024,66,0,33968,Thorbjørn Olesen,56.25%,54,96,-0.15
2024,66,0,47679,Victor Perez,56.25%,81,144,-0.37
2024,68,0,35450,Patrick Cantlay,56.15%,73,130,-0.25
2024,69,0,60067,Joe Highsmith,55.71%,78,140,-0.49
2024,70,0,52215,Robert MacIntyre,55.56%,80,144,-0.36
2024,71,0,33653,Thomas Detry,55.22%,74,134,-0.24
2024,72,0,39324,J.J. Spaun,55.00%,88,160,-0.22
2024,72,0,32333,Kevin Tway,55.00%,66,120,-0.21
2024,74,0,39975,Michael Kim,54.94%,89,162,-0.26
2024,75,0,59143,Mac Meissner,54.86%,79,144,-0.32
2024,76,0,35461,Beau Hossler,54.71%,93,170,-0.16
2024,77,0,33408,Tyson Alexander,54.67%,82,150,-0.07
2024,78,0,45157,Cam Davis,54.55%,84,154,-0.25
2024,79,0,46046,Scottie Scheffler,54.23%,77,142,-0.27
2024,80,0,48084,Wesley Bryan,54.00%,54,100,-0.35
2024,81,0,59442,Parker Coody,53.64%,59,110,-0.29
2024,82,0,34587,Chan Kim,52.50%,84,160,-0.35
2024,83,0,32757,Patton Kizzire,52.42%,65,124,-0.37
2024,84,0,50497,Adrien Dumont de Chassart,52.03%,77,148,-0.22
2024,85,0,32366,Kevin Chappell,51.79%,58,112,-0.4
2024,86,0,52514,Trace Crowe,51.47%,70,136,-0.29
2024,87,0,28089,Jason Day,51.45%,71,138,-0.14
2024,88,0,39997,Corey Conners,51.15%,89,174,-0.31
2024,89,0,34099,Harris English,51.08%,95,186,-0.23
2024,90,0,35617,Martin Trainer,51.00%,51,100,-0.2
2024,91,0,50095,Austin Smotherman,50.94%,54,106,-0.28
2024,92,0,40098,Matt Fitzpatrick,50.70%,72,142,-0.33
2024,93,0,32791,K.H. Lee,50.64%,79,156,-0.43
2024,94,0,57362,Austin Eckroat,50.56%,91,180,-0.25
2024,95,0,28252,Seamus Power,50.52%,97,192,-0.19
2024,96,0,30911,Tommy Fleetwood,50.00%,71,142,-0.18
2024,96,0,33399,Adam Hadwin,50.00%,79,158,-0.11
2024,96,0,39977,Max Homa,50.00%,79,158,-0.18
2024,96,0,23320,Ryan Palmer,50.00%,42,84,-0.43
2024,96,0,29221,Webb Simpson,50.00%,51,102,-0.35
2024,96,0,50493,Justin Suh,50.00%,74,148,-0.42
2024,102,0,51997,Andrew Novak,49.40%,82,166,-0.33
2024,103,0,48153,Matthieu Pavon,49.21%,62,126,-0.37
2024,104,0,48119,Ben Taylor,49.19%,61,124,-0.3
2024,105,0,35506,Mackenzie Hughes,48.95%,93,190,-0.34
2024,106,0,60004,Jacob Bridgeman,48.72%,76,156,-0.3
2024,107,0,40026,Daniel Berger,48.68%,74,152,-0.35
2024,108,0,34374,Erik Barnes,48.15%,52,108,-0.19
2024,109,0,30926,Chris Kirk,48.05%,74,154,-0.26
2024,110,0,33204,Shane Lowry,47.86%,67,140,-0.18
2024,111,0,56630,Akshay Bhatia,47.67%,82,172,-0.29
2024,112,0,45609,Tyler Duncan,47.14%,66,140,-0.32
2024,113,0,27330,Josh Teater,47.12%,49,104,-0.27
2024,114,0,48887,Matt Wallace,46.88%,60,128,-0.37
2024,115,0,52666,Sami Valimaki,46.67%,56,120,-0.27
2024,116,0,34021,Bud Cauley,46.30%,50,108,-0.24
2024,117,0,22405,Justin Rose,45.90%,56,122,-0.21
2024,118,0,39971,Sungjae Im,44.83%,78,174,-0.15
2024,119,0,40115,Adam Svensson,44.39%,95,214,-0.17
2024,120,0,32102,Rickie Fowler,44.16%,68,154,-0.1
2024,121,0,29420,Billy Horschel,44.08%,67,152,-0.22
2024,122,0,30163,Henrik Norlander,43.94%,58,132,-0.45
2024,123,0,57975,Harry Hall,43.75%,70,160,-0.41
2024,124,0,55182,Tom Kim,43.67%,69,158,-0.23
2024,125,0,27214,Kevin Streelman,43.48%,60,138,-0.4
2024,126,0,54591,Ben Griffin,43.30%,97,224,-0.33
2024,127,0,55708,Hayden Buckley,42.96%,61,142,-0.23
2024,128,0,32839,Hideki Matsuyama,42.57%,63,148,-0.27
2024,129,0,47591,Eric Cole,42.52%,91,214,-0.29
2024,130,0,35532,Tom Hoge,42.08%,85,202,-0.32
2024,131,0,32367,Jorge Campillo,41.35%,43,104,-0.35
2024,132,0,34466,Peter Malnati,41.33%,62,150,-0.11
2024,133,0,48319,Tom Whitney,41.18%,56,136,-0.32
2024,134,0,32640,Troy Merritt,40.54%,60,148,-0.45
2024,135,0,51890,Greyson Sigg,40.13%,61,152,-0.43
2024,136,0,54783,Dylan Wu,40.00%,64,160,-0.47
2024,137,0,54628,Lee Hodges,39.56%,72,182,-0.28
2024,138,0,51287,Ryo Hisatsune,38.69%,65,168,-0.43
2024,139,0,51349,Nico Echavarria,38.64%,68,176,-0.44
2024,140,0,52375,Doug Ghim,38.46%,70,182,-0.51
2024,141,0,52513,Carson Young,38.37%,66,172,-0.33
2024,142,0,36871,Matt NeSmith,38.19%,55,144,-0.44
2024,143,0,29908,C.T. Pan,38.14%,45,118,-0.47
2024,144,0,37455,Si Woo Kim,38.07%,67,176,-0.21
2024,145,0,49771,J.T. Poston,37.65%,64,170,-0.13
2024,146,0,57900,Chandler Phillips,37.35%,62,166,-0.39
2024,147,0,50525,Collin Morikawa,37.34%,59,158,-0.32
2024,148,0,40162,Justin Lower,37.11%,72,194,-0.36
2024,149,0,49960,Sepp Straka,37.01%,57,154,-0.14
2024,150,0,36801,Mark Hubbard,36.87%,73,198,-0.44
2024,151,0,37275,Sam Ryder,36.00%,54,150,-0.37
2024,152,0,55789,Taylor Montgomery,35.19%,38,108,-0.45
2024,153,0,28775,Nate Lashley,35.14%,52,148,-0.37
2024,154,0,27349,Alex Noren,34.78%,48,138,-0.48
2024,155,0,27936,Martin Laird,34.72%,50,144,-0.28
2024,156,0,27644,Brian Harman,34.48%,60,174,-0.15
2024,156,0,47993,Denny McCarthy,34.48%,60,174,-0.15
2024,158,0,47983,Chad Ramey,34.34%,57,166,-0.37
2024,159,0,46414,Aaron Rai,34.30%,59,172,-0.41
2024,160,0,34076,Joel Dahmen,34.27%,61,178,-0.48
2024,161,0,46441,Robby Shelton,34.21%,52,152,-0.44
2024,162,0,47806,Raul Pereda,34.04%,32,94,-0.34
2024,163,0,52374,Brandon Wu,33.95%,55,162,-0.36
2024,164,0,34098,Russell Henley,33.56%,49,146,-0.31
2024,165,0,33486,Roger Sloan,33.33%,44,132,-0.07
2024,166,0,39327,Ben Silverman,32.69%,51,156,-0.33
2024,167,0,26596,Ryan Moore,32.64%,47,144,-0.36
2024,168,0,36326,David Lipsky,32.61%,45,138,-0.31
2024,169,0,31646,Emiliano Grillo,31.18%,53,170,-0.42
2024,170,0,45522,Christiaan Bezuidenhout,30.92%,47,152,-0.04
2024,171,0,23108,Matt Kuchar,30.82%,45,146,-0.36
2024,172,0,25493,Nick Taylor,30.12%,50,166,-0.34
2024,173,0,36884,Ben Kohles,30.00%,51,170,-0.33
2024,174,0,25900,Lucas Glover,29.03%,54,186,-0.35
2024,175,0,26476,Chez Reavie,27.94%,38,136,-0.55
2024,176,0,29478,Kevin Kisner,26.85%,29,108,-0.38
2024,177,0,27770,Camilo Villegas,25.44%,29,114,-0.31
2024,178,0,29535,Brice Garnett,23.96%,23,96,-0.22
2024,179,0,22371,Aaron Baddeley,20.55%,30,146,-0.2
2024,180,0,40058,Zac Blair,18.29%,30,164,-0.4
2024,181,0,24024,Zach Johnson,16.67%,16,96,-0.56
2024,182,0,34256,Andrew Putnam,13.29%,21,158,-0.29
2024,183,0,30927,Brendon Todd,13.13%,26,198,-0.31
2024,184,0,27649,Brandt Snedeker,12.07%,14,116,-0.43
2023,1,0,28237,Rory McIlroy,84.38%,108,128,-0.23
2023,2,0,52955,Ludvig Åberg,83.00%,83,100,-0.41
2023,3,0,51491,Brandon Matthews,82.20%,97,118,-0.23
2023,4,0,48699,Callum Tarren,77.27%,153,198,-0.18
2023,5,0,52453,Nicolai Hojgaard,77.17%,71,92,-0.28
2023,6,0,52372,Cameron Champ,76.92%,120,156,-0.24
2023,7,0,33948,Byeong Hun An,76.67%,161,210,-0.17
2023,8,0,31323,Gary Woodland,76.51%,127,166,-0.16
2023,9,0,34255,Joseph Bramlett,76.25%,122,160,-0.27
2023,10,0,58696,Peter Kuest,76.09%,70,92,-0.20
2023,11,0,51070,Vincent Norrman,74.71%,127,170,-0.35
2023,12,0,57366,Cameron Young,74.42%,128,172,-0.30
2023,13,0,48867,Matti Schmid,74.05%,117,158,-0.26
2023,14,0,51766,Wyndham Clark,73.53%,150,204,-0.19
2023,15,0,27129,Luke List,73.00%,146,200,-0.18
2023,16,0,51414,Brent Grant,72.62%,122,168,-0.28
2023,17,0,49453,Trevor Cone,72.56%,119,164,-0.24
2023,18,0,58168,Davis Thompson,72.40%,139,192,-0.24
2023,19,0,45157,Cam Davis,71.98%,131,182,-0.23
2023,20,0,45242,Kevin Yu,71.83%,102,142,-0.22
2023,21,0,55893,Sam Stevens,71.70%,152,212,-0.30
2023,22,0,40250,Taylor Pendrith,71.21%,141,198,-0.40
2023,23,0,46601,Trey Mullinax,71.13%,101,142,-0.12
2023,24,0,39546,Keith Mitchell,70.74%,133,188,-0.19
2023,25,0,46970,Jon Rahm,70.42%,100,142,-0.29
2023,26,0,52411,Kyle Westmoreland,70.25%,111,158,-0.23
2023,27,0,46046,Scottie Scheffler,68.75%,121,176,-0.29
2023,28,0,47504,Sam Burns,68.52%,111,162,-0.26
2023,29,0,56762,Will Gordon,68.47%,152,222,-0.30
2023,30,0,28420,Ryan Brehm,68.02%,117,172,-0.21
2023,31,0,32333,Kevin Tway,67.82%,137,202,-0.20
2023,32,0,54421,Garrick Higgo,67.48%,139,206,-0.18
2023,33,0,32102,Rickie Fowler,67.19%,129,192,-0.29
2023,34,0,39067,MJ Daffue,66.99%,138,206,-0.31
2023,35,0,50188,S.H. Kim,66.67%,148,222,-0.19
2023,35,0,36699,Patrick Rodgers,66.67%,136,204,-0.24
2023,37,0,24502,Adam Scott,66.18%,90,136,-0.13
2023,38,0,35450,Patrick Cantlay,65.97%,95,144,-0.39
2023,39,0,36724,Augusto Núñez,65.88%,112,170,-0.33
2023,40,0,33653,Thomas Detry,65.66%,130,198,-0.29
2023,41,0,33448,Justin Thomas,65.28%,94,144,-0.26
2023,42,0,27554,Scott Harrington,64.38%,103,160,-0.30
2023,43,0,48117,Kurt Kitayama,63.89%,92,144,-0.03
2023,44,0,47988,Nick Hardy,62.71%,148,236,-0.26
2023,45,0,46717,Viktor Hovland,61.93%,109,176,-0.21
2023,46,0,55454,Carl Yuan,61.90%,104,168,-0.32
2023,47,0,49947,Taylor Moore,61.88%,125,202,-0.14
2023,48,0,36799,Stephan Jaeger,61.07%,149,244,-0.31
2023,49,0,29725,Tony Finau,60.71%,102,168,-0.22
2023,50,0,47995,Davis Riley,60.29%,123,204,-0.37
2023,51,0,25632,Jimmy Walker,59.88%,103,172,-0.06
2023,52,0,35461,Beau Hossler,59.55%,131,220,-0.30
2023,53,0,48887,Matt Wallace,59.52%,100,168,-0.25
2023,54,0,12716,Charley Hoffman,59.26%,96,162,-0.24
2023,55,0,34363,Tyrrell Hatton,58.97%,92,156,-0.12
2023,56,0,48119,Ben Taylor,58.96%,125,212,-0.15
2023,57,0,33141,Keegan Bradley,58.54%,96,164,-0.31
2023,58,0,40006,Erik van Rooyen,58.33%,91,156,-0.33
2023,59,0,39975,Michael Kim,58.25%,113,194,-0.32
2023,60,0,46340,Alex Smalley,58.04%,130,224,-0.38
2023,61,0,47347,Adam Schenk,57.56%,137,238,-0.16
2023,62,0,51634,Sahith Theegala,57.55%,122,212,-0.29
2023,63,0,20229,Stewart Cink,57.50%,92,160,-0.23
2023,64,0,29289,S.Y. Noh,57.35%,78,136,-0.32
2023,65,0,39058,Lucas Herbert,57.26%,71,124,-0.10
2023,66,0,58967,Trevor Werbylo,57.23%,95,166,-0.33
2023,67,0,56630,Akshay Bhatia,57.14%,96,168,-0.27
2023,68,0,29970,Dylan Frittelli,57.05%,89,156,-0.25
2023,69,0,28089,Jason Day,56.88%,91,160,-0.15
2023,70,0,40098,Matt Fitzpatrick,56.85%,83,146,-0.14
2023,70,0,32662,Michael Gligic,56.85%,83,146,-0.06
2023,72,0,37338,Zecheng Dou,56.19%,109,194,-0.29
2023,73,0,48081,Xander Schauffele,56.17%,91,162,-0.32
2023,74,0,39977,Max Homa,55.23%,95,172,-0.34
2023,75,0,55789,Taylor Montgomery,54.90%,112,204,-0.20
2023,76,0,34046,Jordan Spieth,54.86%,79,144,-0.30
2023,77,0,33204,Shane Lowry,54.84%,68,124,-0.03
2023,78,0,32366,Kevin Chappell,54.46%,61,112,-0.33
2023,79,0,31577,Tano Goya,54.44%,98,180,-0.29
2023,80,0,49766,Hank Lebioda,54.10%,66,122,-0.21
2023,81,0,39335,Kevin Roy,53.95%,82,152,-0.30
2023,82,0,55708,Hayden Buckley,53.57%,90,168,-0.28
2023,82,0,30692,Scott Stallings,53.57%,90,168,-0.10
2023,84,0,30911,Tommy Fleetwood,52.70%,78,148,-0.15
2023,85,0,31646,Emiliano Grillo,52.21%,118,226,-0.15
2023,86,0,48084,Wesley Bryan,52.08%,50,96,-0.38
2023,87,0,35310,Lanto Griffin,51.75%,59,114,-0.27
2023,88,0,32757,Patton Kizzire,51.50%,103,200,-0.36
2023,89,0,32791,K.H. Lee,50.93%,109,214,-0.22
2023,90,0,35617,Martin Trainer,50.79%,64,126,-0.33
2023,91,0,23320,Ryan Palmer,50.63%,80,158,-0.24
2023,92,0,25686,Jason Dufner,50.55%,92,182,-0.28
2023,93,0,45609,Tyler Duncan,50.53%,95,188,-0.26
2023,94,0,57975,Harry Hall,50.49%,103,204,-0.37
2023,95,0,54783,Dylan Wu,50.47%,107,212,-0.30
2023,96,0,39954,Cody Gribble,50.00%,70,140,-0.20
2023,96,0,33597,Harry Higgs,50.00%,84,168,-0.23
2023,96,0,28252,Seamus Power,50.00%,82,164,-0.30
2023,99,0,49960,Sepp Straka,49.46%,91,184,-0.13
2023,100,0,39997,Corey Conners,49.42%,85,172,-0.20
2023,101,0,46442,Maverick McNealy,49.21%,62,126,-0.24
2023,102,0,54628,Lee Hodges,49.07%,105,214,-0.25
2023,103,0,34563,Chesson Hadley,48.94%,92,188,-0.25
2023,104,0,54591,Ben Griffin,48.74%,116,238,-0.22
2023,105,0,39324,J.J. Spaun,48.53%,99,204,-0.26
2023,106,0,34099,Harris English,48.45%,94,194,-0.19
2023,107,0,29420,Billy Horschel,48.44%,62,128,-0.11
2023,108,0,47591,Eric Cole,48.41%,122,252,-0.24
2023,109,0,27349,Alex Noren,48.37%,89,184,-0.29
2023,110,0,35506,Mackenzie Hughes,48.31%,86,178,-0.23
2023,111,0,50493,Justin Suh,48.25%,110,228,-0.17
2023,112,0,32448,James Hahn,48.13%,77,160,-0.35
2023,113,0,29908,C.T. Pan,48.11%,51,106,-0.22
2023,114,0,33408,Tyson Alexander,47.89%,91,190,-0.32
2023,115,0,47128,Richy Werenski,47.47%,94,198,-0.30
2023,116,0,57362,Austin Eckroat,47.45%,93,196,-0.27
2023,117,0,29221,Webb Simpson,47.37%,54,114,-0.33
2023,118,0,50095,Austin Smotherman,47.00%,94,200,-0.33
2023,119,0,51997,Andrew Novak,46.32%,88,190,-0.28
2023,120,0,52375,Doug Ghim,46.24%,86,186,-0.37
2023,121,0,39971,Sungjae Im,46.15%,96,208,-0.30
2023,122,0,49771,J.T. Poston,46.00%,92,200,-0.30
2023,123,0,34076,Joel Dahmen,45.11%,83,184,-0.17
2023,124,0,51349,Nico Echavarria,44.87%,70,156,-0.31
2023,125,0,34431,Robert Streb,44.44%,72,162,-0.28
2023,126,0,27095,Nick Watney,44.08%,67,152,-0.12
2023,127,0,32839,Hideki Matsuyama,43.68%,76,174,-0.17
2023,128,0,47993,Denny McCarthy,43.50%,87,200,-0.31
2023,129,0,28775,Nate Lashley,43.46%,93,214,-0.34
2023,130,0,51890,Greyson Sigg,43.33%,91,210,-0.36
2023,131,0,36871,Matt NeSmith,42.93%,85,198,-0.27
2023,132,0,55182,Tom Kim,42.78%,77,180,-0.34
2023,133,0,30926,Chris Kirk,42.39%,78,184,-0.28
2023,134,0,27214,Kevin Streelman,42.19%,81,192,-0.17
2023,135,0,37455,Si Woo Kim,42.00%,84,200,-0.13
2023,136,0,59018,Ryan Gerard,41.94%,52,124,-0.31
2023,137,0,52374,Brandon Wu,41.74%,96,230,-0.26
2023,138,0,35532,Tom Hoge,40.87%,85,208,-0.29
2023,139,0,23108,Matt Kuchar,40.66%,74,182,-0.32
2023,140,0,30163,Henrik Norlander,40.11%,73,182,-0.33
2023,141,0,52513,Carson Young,39.90%,79,198,-0.34
